id,license id,account number,site number,legal name,doing business as name,address,city,state,zip code,ward,precinct,ward precinct,police district,license code,license description,business activity id,business activity,license number,application type,application created date,application requirements complete,payment date,conditional approval,license term start date,license term expiration date,license approved for issuance,date issued,license status,license status change date,ssa,latitude,longitude,location
1904432-20160616,2461272,331116,1,"SIT DOWN, INC.",THE SIT DOWN,1312 E 53RD ST 1ST,CHICAGO,IL,60615,4,1,4-1,2,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1904432,RENEW,,04/15/2016,05/02/2016,N,06/16/2016,06/15/2018,05/02/2016,05/03/2016,AAI,,61,41.799589605,-87.594447823,"(41.79958960469768, -87.59444782270101)"
1937249-20160616,2461271,331116,1,"SIT DOWN, INC.",THE SIT DOWN,1312 E 53RD ST 1ST,CHICAGO,IL,60615,4,1,4-1,2,1475,Consumption on Premises - Incidental Activity,638,Consumption of Liquor on Premises,1937249,RENEW,,04/15/2016,05/02/2016,N,06/16/2016,06/15/2018,05/02/2016,05/03/2016,AAI,,61,41.799589605,-87.594447823,"(41.79958960469768, -87.59444782270101)"
1909473-20160616,2461288,332227,1,CLEOPATRA HAIR DESIGN OF CHICAGO LTD.,CLEOPATRA HAIR DESIGNS,1316 E 53RD ST 1 1,CHICAGO,IL,60615,4,1,4-1,2,1010,Limited Business License,894,Hair Services,1909473,RENEW,,04/15/2016,05/13/2016,N,06/16/2016,06/15/2018,05/13/2016,05/31/2016,AAI,,61,41.799591484,-87.594295379,"(41.799591483773824, -87.59429537910003)"
1927671-20160616,2461344,336589,1,SHINJU SUSHI JAPANESE RESTAURANT LLC,SHINJU SUSHI JAPANESE RESTAURANT LLC,1375 E 53RD ST 1ST,CHICAGO,IL,60615,5,55,5-55,2,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1927671,RENEW,,04/15/2016,04/26/2016,N,06/16/2016,06/15/2018,04/26/2016,05/03/2016,AAI,,61,41.799399262,-87.592087707,"(41.79939926211286, -87.59208770728569)"
2109683-20150416,2383342,339081,7,"FIVE GUYS OPERATIONS, LLC",Five Guys Burgers and Fries,1456 E 53RD ST GROUND,CHICAGO,IL,60615,4,,4-,,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2109683,RENEW,,02/15/2015,03/27/2015,N,04/16/2015,04/15/2017,03/27/2015,03/30/2015,AAI,,61,41.79964931,-87.589564848,"(41.799649310416896, -87.5895648484228)"
1964427-20160616,2461453,342233,1,"ARYAN DEVELOPMENT, INC.",SUBWAY,1400 E 53RD ST 1,CHICAGO,IL,60615,4,47,4-47,2,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1964427,RENEW,,04/15/2016,05/14/2016,N,06/16/2016,06/15/2018,05/14/2016,06/02/2016,AAI,,61,41.799622351,-87.59172041,"(41.79962235142029, -87.59172040988271)"
2386311-20150716,2402078,345100,4,BELLE UP LLC,Belle Up Boutique,1504 E 53RD ST 1,CHICAGO,IL,60615,4,,4-,,1010,Limited Business License,911 | 904,Retail Sales of Clothing / Accessories / Shoes | Retail Sales of General Merchandise,2386311,RENEW,,05/15/2015,07/07/2015,N,07/16/2015,07/15/2017,07/07/2015,08/03/2015,AAI,,61,41.799654864,-87.58889189,"(41.799654864230995, -87.58889189025041)"
2470230-20160627,2470230,346522,10,FIVE STAR VALET CORP.,FIVE STAR VALET CORP.,1364 E 53RD ST,CHICAGO,IL,60615,4,1,4-1,2,2101,Valet Parking Operator,855,Valet Parking Operator,2470230,ISSUE,06/07/2016,06/27/2016,06/27/2016,N,06/27/2016,06/30/2017,06/27/2016,06/27/2016,AAI,,61,41.799608974,-87.592695408,"(41.79960897430728, -87.592695407772)"
2073935-20160616,2461587,348527,2,"GROOVEONLINE, INC.",HYDEPARK RECORDS,1377 E 53RD ST 1,CHICAGO,IL,60615,5,55,5-55,2,1609,Secondhand Dealer (No Valuable Objects),622,Buying and Reselling of Used Goods - Non Valuable,2073935,RENEW,,04/15/2016,05/17/2016,N,06/16/2016,06/15/2018,05/17/2016,05/18/2016,AAI,,61,41.799400111,-87.591999551,"(41.79940011116613, -87.5919995506027)"
2328325-20160216,2440824,348827,12,CorePower Yoga,CorePower Yoga,1539 E 53RD ST 1 1,CHICAGO,IL,60615,5,54,5-54,2,4404,Regulated Business License,927 | 926,Yoga Instruction | Fitness Classes,2328325,RENEW,,12/15/2015,02/12/2016,N,02/16/2016,02/15/2018,02/12/2016,07/01/2016,AAI,,61,41.799450397,-87.58767122,"(41.79945039676848, -87.58767122004916)"
2050011-20160816,2474226,355684,1,"HYDE PARK CURRENCY EXCHANGE, INC.","HYDE PARK CURRENCY EXCHANGE, INC.",1371 E 53RD ST 1 A,CHICAGO,IL,60615,5,55,5-55,2,1010,Limited Business License,,,2050011,RENEW,,06/15/2016,08/08/2016,N,08/16/2016,08/15/2018,08/08/2016,08/09/2016,AAI,,61,41.799396403,-87.592262272,"(41.79939640256556, -87.59226227207212)"
2359171-20150316,2377930,359521,4,"JCD REPAIR, LLC",JET CITY DEVICE REPAR,1634 E 53RD ST 1,CHICAGO,IL,60615,5,38,5-38,2,1010,Limited Business License,772 | 652,Retail Sales of New Electronics and Accessories | Electronic Equipment Repair,2359171,RENEW,,01/16/2015,02/18/2015,N,03/16/2015,03/15/2017,02/18/2015,02/19/2015,AAC,05/07/2015,61,41.799702142,-87.585438082,"(41.79970214242313, -87.5854380822855)"
2079992-20150316,2377969,359814,1,"ZBerry, Inc.",ZBerry,1368 1/2 E 53RD ST 1,CHICAGO,IL,60615,4,1,4-1,2,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2079992,RENEW,,01/16/2015,05/11/2015,N,03/16/2015,03/15/2017,05/11/2015,08/05/2015,AAI,,61,41.799611564,-87.592533442,"(41.799611563972014, -87.59253344231946)"
2084345-20150516,2389217,360219,1,"CAFE 53 INC.,",CAFE 53,1369 E 53RD ST,CHICAGO,IL,60615,5,55,5-55,2,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2084345,RENEW,,03/15/2015,03/24/2015,N,05/16/2015,05/15/2017,03/24/2015,03/25/2015,AAI,,61,41.799394898,-87.592350887,"(41.799394898310986, -87.59235088733223)"
2162942-20160716,2468086,365494,3,KILIMANJARO INTERNATIONAL INC.,KILIMANJARO INTERNATIONAL INC.,1305 E 53RD ST 1ST,CHICAGO,IL,60615,4,55,4-55,2,1010,Limited Business License,,,2162942,RENEW,,05/15/2016,06/21/2016,N,07/16/2016,07/15/2018,06/21/2016,06/22/2016,AAI,,61,41.799367075,-87.594757559,"(41.79936707538803, -87.59475755948469)"
2124869-20151116,2426931,367289,1,"HYDE PARK COMPUTER CENTER, LLC","HYDE PARK COMPUTER CENTER, LLC",1441 E 53RD ST ONE,CHICAGO,IL,60615,5,,5-,,1010,Limited Business License,,,2124869,RENEW,,09/15/2015,03/15/2016,N,11/16/2015,11/15/2017,03/15/2016,03/16/2016,AAI,,61,41.799420584,-87.590206071,"(41.799420584010186, -87.59020607134514)"
2130391-20160316,2445286,368434,1,"CLARKE'S HYDE PARK, LLC",CLARKE'S HYDE PARK,1447 E 53RD ST 1,CHICAGO,IL,60615,5,54,5-54,2,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2130391,RENEW,,01/15/2016,03/07/2016,N,03/16/2016,03/15/2018,03/07/2016,03/08/2016,AAI,,61,41.799423505,-87.589964079,"(41.799423505424414, -87.58996407916824)"
2398568-20150904,2398568,369504,17,"COFFEE HOUSE HOLDINGS, INC.",STARBUCKS COFFEE #226,1530 E 53RD ST 1,CHICAGO,IL,60615,4,47,4-47,2,1475,Consumption on Premises - Incidental Activity,638,Consumption of Liquor on Premises,2398568,ISSUE,05/07/2015,07/16/2015,07/07/2015,N,09/04/2015,09/15/2017,09/04/2015,09/04/2015,AAI,,61,41.799667123,-87.587814524,"(41.79966712287017, -87.58781452378159)"
2398567-20160516,2456278,369504,17,"COFFEE HOUSE HOLDINGS, INC.",STARBUCKS COFFEE #226,1530 E 53RD ST 1,CHICAGO,IL,60615,4,47,4-47,2,1006,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,2398567,RENEW,,03/15/2016,04/21/2016,N,05/16/2016,05/15/2018,04/21/2016,04/22/2016,AAI,,61,41.799667123,-87.587814524,"(41.79966712287017, -87.58781452378159)"
2142342-20160416,2450295,370364,1,HYDEPARK TWO INC.,DUNKIN DONUTS/ BASKIN ROBBINS,1418 E 53RD ST 1ST 5,CHICAGO,IL,60615,4,47,4-47,2,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2142342,RENEW,,02/15/2016,03/08/2016,N,04/16/2016,04/15/2018,03/08/2016,03/09/2016,AAI,,61,41.799629744,-87.590941436,"(41.799629744251135, -87.59094143626464)"
2432128-20160516,2456478,372020,3,"MODERN COOPERATIVE, LLC",Modern Cooperative,1500 E 53RD ST RETAIL STORE,CHICAGO,IL,60615,4,,4-,,1010,Limited Business License,900,Sale of Furniture,2432128,RENEW,,03/15/2016,05/16/2016,N,05/16/2016,05/15/2018,05/16/2016,05/17/2016,AAI,,61,41.799653784,-87.589048953,"(41.799653783790305, -87.58904895260531)"
2153361-20160616,2462125,372211,1,"Pocket Full O'Miracles II, LLC",Pockets Hyde Park,1309 E 53RD ST GROUND,CHICAGO,IL,60615,4,,4-,,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2153361,RENEW,,04/15/2016,04/24/2016,N,06/16/2016,06/15/2018,04/24/2016,04/25/2016,AAI,,61,41.79936856,-87.594616063,"(41.79936856037866, -87.59461606317524)"
2210857-20160716,2468423,373919,1,"1525 HP, LLC","1525 HP, LLC",5240 S HYDE PARK BLVD 0,CHICAGO,IL,60615,5,,5-,,4404,Regulated Business License,601,Acquisition and Improvement of Land/Residential Buildings,2210857,RENEW,,05/15/2016,11/02/2016,N,07/16/2016,07/15/2018,11/02/2016,11/03/2016,AAI,,61,41.799787054,-87.58423704,"(41.79978705430929, -87.58423703968494)"
2451398-20160608,2451398,375068,1,"APWB GROUP, INC.",SIP & SAVOR,5301 S HYDE PARK BLVD 1ST,CHICAGO,IL,60615,5,11,5-11,2,1475,Consumption on Premises - Incidental Activity,638,Consumption of Liquor on Premises,2451398,ISSUE,02/16/2016,05/16/2016,04/20/2016,N,06/08/2016,06/15/2018,06/08/2016,06/08/2016,AAI,,,41.799543775,-87.58390766,"(41.79954377453218, -87.58390766008941)"
2183659-20161016,2486670,375068,1,"APWB GROUP, INC.",SIP & SAVOR,5301 S HYDE PARK BLVD 1ST,CHICAGO,IL,60615,5,11,5-11,2,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2183659,RENEW,,08/15/2016,10/09/2016,N,10/16/2016,10/15/2018,10/09/2016,10/11/2016,AAI,,,41.799543775,-87.58390766,"(41.79954377453218, -87.58390766008941)"
2269541-20160716,2468473,376040,2,"LAKE PARK ENTERTAINMENT, LLC",THE PROMONTORY,5307-5319 S LAKE PARK AVE 1ST & 2ND,CHICAGO,IL,60615,5,48,5-48,2,1481,Caterer's Liquor License,630,Catering of Liquor To Events,2269541,RENEW,,05/15/2016,06/21/2016,N,07/16/2016,07/15/2018,06/21/2016,06/22/2016,AAI,,61,41.799317592,-87.587134142,"(41.799317592141975, -87.58713414206618)"
2299069-20160816,2474988,376040,2,"LAKE PARK ENTERTAINMENT, LLC",THE PROMONTORY,5307-5319 S LAKE PARK AVE 1ST & 2ND,CHICAGO,IL,60615,5,48,5-48,2,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,2299069,RENEW,,06/15/2016,06/21/2016,N,08/16/2016,07/15/2018,06/21/2016,06/22/2016,AAI,,61,41.799317592,-87.587134142,"(41.799317592141975, -87.58713414206618)"
2269538-20160716,2468475,376040,2,"LAKE PARK ENTERTAINMENT, LLC",THE PROMONTORY,5307-5319 S LAKE PARK AVE 1ST & 2ND,CHICAGO,IL,60615,5,48,5-48,2,1006,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,2269538,RENEW,,05/15/2016,06/21/2016,N,07/16/2016,07/15/2018,06/21/2016,06/22/2016,AAI,,61,41.799317592,-87.587134142,"(41.799317592141975, -87.58713414206618)"
2269540-20160716,2468474,376040,2,"LAKE PARK ENTERTAINMENT, LLC",THE PROMONTORY,5307-5319 S LAKE PARK AVE 1ST & 2ND,CHICAGO,IL,60615,5,48,5-48,2,1050,Public Place of Amusement,746,"Public Place of Amusement, Provides Entertainment, Room Rentals and Charges a Fee",2269540,RENEW,,05/15/2016,06/21/2016,N,07/16/2016,07/15/2018,06/28/2016,06/28/2016,AAI,,61,41.799317592,-87.587134142,"(41.799317592141975, -87.58713414206618)"
2269539-20160716,2468472,376040,2,"LAKE PARK ENTERTAINMENT, LLC",THE PROMONTORY,5307-5319 S LAKE PARK AVE 1ST & 2ND,CHICAGO,IL,60615,5,48,5-48,2,1475,Consumption on Premises - Incidental Activity,638,Consumption of Liquor on Premises,2269539,RENEW,,05/15/2016,06/21/2016,N,07/16/2016,07/15/2018,06/21/2016,06/22/2016,AAI,,61,41.799317592,-87.587134142,"(41.799317592141975, -87.58713414206618)"
2299070-20160716,2468471,376040,2,"LAKE PARK ENTERTAINMENT, LLC",THE PROMONTORY,5307-5319 S LAKE PARK AVE 1ST & 2ND,CHICAGO,IL,60615,5,48,5-48,2,1477,Outdoor Patio,784,Sale of Liquor Outdoors on Private Property,2299070,RENEW,,05/15/2016,06/21/2016,N,07/16/2016,07/15/2018,06/21/2016,06/22/2016,AAI,,61,41.799317592,-87.587134142,"(41.799317592141975, -87.58713414206618)"
2241029-20151116,2427131,379475,1,HP53 LLC,A10,1460-1466 E 53RD ST,CHICAGO,IL,60615,4,47,4-47,2,1006,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,2241029,RENEW,,09/15/2015,10/06/2015,N,11/16/2015,11/15/2017,10/06/2015,10/07/2015,AAI,,61,41.79965126,-87.589403286,"(41.7996512604028, -87.58940328555822)"
2476206-20160901,2476206,379475,1,HP53 LLC,A10,1460-1466 E 53RD ST,CHICAGO,IL,60615,4,47,4-47,2,1481,Caterer's Liquor License,630,Catering of Liquor To Events,2476206,ISSUE,06/23/2016,08/22/2016,07/21/2016,N,09/01/2016,09/15/2018,09/01/2016,09/01/2016,AAI,,61,41.79965126,-87.589403286,"(41.7996512604028, -87.58940328555822)"
2241030-20151116,2427130,379475,1,HP53 LLC,A10,1460-1466 E 53RD ST,CHICAGO,IL,60615,4,47,4-47,2,1475,Consumption on Premises - Incidental Activity,638,Consumption of Liquor on Premises,2241030,RENEW,,09/15/2015,10/06/2015,N,11/16/2015,11/15/2017,10/06/2015,10/07/2015,AAI,,61,41.79965126,-87.589403286,"(41.7996512604028, -87.58940328555822)"
2277393-20150816,2410430,383368,2,CHOLIES PIZZERIA INC.,CHOLIES PIZZERIA INC.,1601 E 53RD ST 1 1,CHICAGO,IL,60615,5,48,5-48,2,1006,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,2277393,RENEW,,06/15/2015,08/03/2015,N,08/16/2015,08/15/2017,08/03/2015,08/04/2015,AAI,,61,41.799468268,-87.586395027,"(41.79946826782593, -87.58639502683731)"
2284008-20150916,2417489,384592,2,LUMINA PYROTECHNICS LLC,LUMINA PYROTECHNICS LLC,1525 E 53RD ST 1,CHICAGO,IL,60615,5,54,5-54,2,1255,"Explosives, Certificate of Fitness",653,Employee of a Wrecking or Demolition Contractor,2284008,RENEW,,07/15/2015,08/25/2015,N,09/16/2015,09/15/2017,08/25/2015,08/26/2015,AAI,,61,41.799441872,-87.588098389,"(41.79944187210379, -87.58809838930625)"
2284007-20150916,2417490,384592,2,LUMINA PYROTECHNICS LLC,LUMINA PYROTECHNICS LLC,1525 E 53RD ST 1,CHICAGO,IL,60615,5,54,5-54,2,1253,Explosives,853,Use of Explosives,2284007,RENEW,,07/15/2015,08/25/2015,N,09/16/2015,09/15/2017,08/25/2015,08/26/2015,AAI,,61,41.799441872,-87.588098389,"(41.79944187210379, -87.58809838930625)"
2289406-20150916,2417491,384592,3,LUMINA PYROTECHNICS LLC,DANIEL JOHN KOSCINSKI,1525 E 53RD ST,CHICAGO,IL,60615,5,54,5-54,2,1255,"Explosives, Certificate of Fitness",653,Employee of a Wrecking or Demolition Contractor,2289406,RENEW,,07/15/2015,08/25/2015,N,09/16/2015,09/15/2017,08/25/2015,08/26/2015,AAI,,61,41.799441872,-87.588098389,"(41.79944187210379, -87.58809838930625)"
2289407-20150916,2417492,384592,4,LUMINA PYROTECHNICS LLC,JOSEPH ANTHONY ORTEGA,1525 E 53RD ST,CHICAGO,IL,60615,5,54,5-54,2,1255,"Explosives, Certificate of Fitness",653,Employee of a Wrecking or Demolition Contractor,2289407,RENEW,,07/15/2015,08/25/2015,N,09/16/2015,09/15/2017,08/25/2015,08/26/2015,AAI,,61,41.799441872,-87.588098389,"(41.79944187210379, -87.58809838930625)"
2294152-20150916,2417493,384592,5,LUMINA PYROTECHNICS LLC,TERENCE CHARLES TURNER,1525 E 53RD ST,CHICAGO,IL,60615,5,54,5-54,2,1255,"Explosives, Certificate of Fitness",653,Employee of a Wrecking or Demolition Contractor,2294152,RENEW,,07/15/2015,08/25/2015,N,09/16/2015,09/15/2017,08/25/2015,08/26/2015,AAI,,61,41.799441872,-87.588098389,"(41.79944187210379, -87.58809838930625)"
2294153-20150916,2417494,384592,6,LUMINA PYROTECHNICS LLC,BRENDA LEE TURNER,1525 E 53RD ST,CHICAGO,IL,60615,5,54,5-54,2,1255,"Explosives, Certificate of Fitness",653,Employee of a Wrecking or Demolition Contractor,2294153,RENEW,,07/15/2015,08/25/2015,N,09/16/2015,09/15/2017,08/25/2015,08/26/2015,AAI,,61,41.799441872,-87.588098389,"(41.79944187210379, -87.58809838930625)"
2298497-20150916,2417495,384592,7,LUMINA PYROTECHNICS LLC,JOSEPH LAWRENCE MARCHETTI,1525 E 53RD ST,CHICAGO,IL,60615,5,54,5-54,2,1255,"Explosives, Certificate of Fitness",653,Employee of a Wrecking or Demolition Contractor,2298497,RENEW,,07/15/2015,08/25/2015,N,09/16/2015,09/15/2017,08/25/2015,08/26/2015,AAI,,61,41.799441872,-87.588098389,"(41.79944187210379, -87.58809838930625)"
2288869-20151016,2429251,384712,1,"HARPER MART, INC.",53RD STREET MINI MART,1379 E 53RD ST 1ST,CHICAGO,IL,60615,5,55,5-55,2,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2288869,RENEW,,10/14/2015,10/14/2015,N,10/16/2015,10/15/2017,10/14/2015,10/19/2015,AAI,,61,41.79940096,-87.591911394,"(41.79940096015173, -87.59191139391835)"
2284204-20151016,2429252,384712,1,"HARPER MART, INC.",53RD STREET MINI MART,1379 E 53RD ST 1ST,CHICAGO,IL,60615,5,55,5-55,2,1781,Tobacco Retail Over Counter,776,Retail Sales of Tobacco Products,2284204,RENEW,,10/14/2015,10/14/2015,N,10/16/2015,10/15/2017,10/14/2015,10/19/2015,AAI,,61,41.79940096,-87.591911394,"(41.79940096015173, -87.59191139391835)"
2293110-20151116,2427298,385765,1,Maplewood Management LLC,Maplewood Management LLC,1525 E 53RD ST 5TH 534,CHICAGO,IL,60615,5,,5-,,4404,Regulated Business License,601,Acquisition and Improvement of Land/Residential Buildings,2293110,RENEW,,09/15/2015,10/15/2015,N,11/16/2015,11/15/2017,10/15/2015,10/16/2015,AAI,,61,41.799441872,-87.588098389,"(41.79944187210379, -87.58809838930625)"
2303903-20160116,2436903,387132,1,"Mac Property Management, LLC","MAC Property Management, LLC",1352 E 53RD ST 1,CHICAGO,IL,60615,4,,4-,,1010,Limited Business License,708,Miscellaneous Commercial Services,2303903,RENEW,,11/15/2015,01/25/2016,N,01/16/2016,01/15/2018,01/25/2016,08/22/2016,AAI,,61,41.799605562,-87.59292334,"(41.79960556223864, -87.59292333987243)"
2313491-20160316,2445640,388262,1,"MittenSoup, Inc.",The Silver Umbrella,5305 S HYDE PARK BLVD 1,CHICAGO,IL,60615,5,,5-,,1010,Limited Business License,911 | 904,Retail Sales of Clothing / Accessories / Shoes | Retail Sales of General Merchandise,2313491,RENEW,,01/15/2016,02/11/2016,N,03/16/2016,03/15/2018,02/11/2016,09/15/2016,AAI,,,41.799425121,-87.583905174,"(41.79942512148428, -87.5839051735237)"
2313669-20161016,2486918,388344,1,"ORIGINAL PIZZA, LLC SERIES HYDE PARK",LEONA'S PIZZERIA,1236 E 53RD ST,CHICAGO,IL,60615,4,1,4-1,2,1481,Caterer's Liquor License,630,Catering of Liquor To Events,2313669,RENEW,,08/15/2016,10/12/2016,N,10/16/2016,10/15/2018,10/12/2016,10/17/2016,AAI,,61,41.799582012,-87.595108943,"(41.7995820117793, -87.59510894342813)"
2313668-20161016,2486917,388344,1,"ORIGINAL PIZZA, LLC SERIES HYDE PARK",LEONA'S PIZZERIA,1236 E 53RD ST,CHICAGO,IL,60615,4,1,4-1,2,1475,Consumption on Premises - Incidental Activity,638,Consumption of Liquor on Premises,2313668,RENEW,,08/15/2016,10/12/2016,N,10/16/2016,10/15/2018,10/12/2016,10/17/2016,AAI,,61,41.799582012,-87.595108943,"(41.7995820117793, -87.59510894342813)"
2313667-20161016,2486916,388344,1,"ORIGINAL PIZZA, LLC SERIES HYDE PARK",LEONA'S PIZZERIA,1236 E 53RD ST,CHICAGO,IL,60615,4,1,4-1,2,1006,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,2313667,RENEW,,08/15/2016,10/12/2016,N,10/16/2016,10/15/2018,10/12/2016,10/17/2016,AAI,,61,41.799582012,-87.595108943,"(41.7995820117793, -87.59510894342813)"
2314936-20160916,2482239,388880,1,YUSHO HP LLC,YUSHO HP,1301 E 53RD ST 1,CHICAGO,IL,60615,4,55,4-55,2,1006,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,2314936,RENEW,,07/15/2016,07/29/2016,N,09/16/2016,09/15/2018,07/29/2016,08/01/2016,AAI,,61,41.799365196,-87.594900165,"(41.79936519578902, -87.59490016475203)"
2314937-20160916,2482240,388880,1,YUSHO HP LLC,YUSHO HP,1301 E 53RD ST 1,CHICAGO,IL,60615,4,55,4-55,2,1475,Consumption on Premises - Incidental Activity,638,Consumption of Liquor on Premises,2314937,RENEW,,07/15/2016,07/29/2016,N,09/16/2016,09/15/2018,07/29/2016,08/01/2016,AAI,,61,41.799365196,-87.594900165,"(41.79936519578902, -87.59490016475203)"
2341364-20160716,2468948,391654,1,THE SPACE LLC,THE SPACE,5307 S HYDE PARK BLVD 1ST 104,CHICAGO,IL,60615,5,11,5-11,2,4404,Regulated Business License,926,Fitness Classes,2341364,RENEW,,05/15/2016,06/19/2016,N,07/16/2016,07/15/2018,06/19/2016,06/20/2016,AAI,,,41.799364914,-87.583903249,"(41.79936491394068, -87.58390324877499)"
2341664-20160413,2341664,391748,1,SAHAN MOTHERLAND INCORPORATED,SAHAN MOTHERLAND,1424-28 E 53RD ST 1ST,CHICAGO,IL,60615,4,47,4-47,2,1010,Limited Business License,144,"Hair, Nail, and Skin Care Services",2341664,ISSUE,07/07/2014,03/21/2016,04/13/2016,N,04/13/2016,04/15/2018,04/13/2016,04/13/2016,AAI,,61,41.799633798,-87.590680963,"(41.79963379781992, -87.59068096341123)"
2348926-20160916,2482359,392163,1,WINGERS OF CHICAGO INC.,WINGERS,1368 E 53RD ST,CHICAGO,IL,60615,4,1,4-1,2,1006,Retail Food Establishment,781,Sale of Food Prepared Onsite With Dining Area,2348926,RENEW,,07/15/2016,08/26/2016,N,09/16/2016,09/15/2018,08/26/2016,08/29/2016,AAI,,61,41.799611564,-87.592533442,"(41.799611563972014, -87.59253344231946)"
2350305-20160916,2482396,392729,1,RED SNAPPER HYDE PARK INC.,"RED SNAPPER HYDE PARK, INC.",1418 E 53RD ST 1ST,CHICAGO,IL,60615,4,47,4-47,2,1006,Retail Food Establishment,781,Sale of Food Prepared Onsite With Dining Area,2350305,RENEW,,07/15/2016,09/02/2016,N,09/16/2016,09/15/2018,09/02/2016,09/06/2016,AAI,,61,41.799629744,-87.590941436,"(41.799629744251135, -87.59094143626464)"
2373691-20150120,2373691,395390,1,VEGANI GOURMET INC.,"VEGANI GOURMET, INC.",5302 S CORNELL AVE,CHICAGO,IL,60615,5,48,5-48,2,8344,Food - Shared Kitchen Long-Term User,804,Shared Kitchen User - Long Term,2373691,ISSUE,12/18/2014,12/18/2014,01/20/2015,N,01/20/2015,02/15/2017,,01/20/2015,AAI,,61,41.799463137,-87.585659766,"(41.79946313707875, -87.58565976641292)"
2379035-20150309,2379035,395950,1,SHAMUL BROTHERS FOODS LLC,PAPA JOHN' S PIZZA,1418 E 53RD ST 1ST H 2,CHICAGO,IL,60615,4,47,4-47,2,1006,Retail Food Establishment,782,Sale of Food Prepared Onsite Without Dining Area,2379035,ISSUE,01/21/2015,01/22/2015,01/22/2015,N,03/09/2015,03/15/2017,03/09/2015,03/09/2015,AAI,,61,41.799629744,-87.590941436,"(41.799629744251135, -87.59094143626464)"
2386293-20150313,2386293,396976,1,A PLUS NURSES STAFFING SOLUTIONS LLC,A PLUS NURSES STAFFING SOLUTIONS LLC,1452 E 53RD ST 2ND,CHICAGO,IL,60615,4,47,4-47,2,1010,Limited Business License,635,"Commissioned Staffing of Professional, Secretarial and Clerical Work",2386293,ISSUE,03/13/2015,03/13/2015,03/13/2015,N,03/13/2015,03/15/2017,03/13/2015,03/13/2015,AAI,,61,41.799647324,-87.5897276,"(41.79964732360029, -87.58972759992803)"
2411368-20150721,2411368,398329,2,"MASTRAM, INC.",MINI MART,1379 E 53RD ST,CHICAGO,IL,60615,5,55,5-55,2,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2411368,ISSUE,06/19/2015,06/29/2015,06/29/2015,N,07/21/2015,08/15/2017,07/20/2015,07/21/2015,AAC,10/13/2015,61,41.79940096,-87.591911394,"(41.79940096015173, -87.59191139391835)"
2411369-20150811,2411369,398329,2,"MASTRAM, INC.",MINI MART,1379 E 53RD ST,CHICAGO,IL,60615,5,55,5-55,2,1781,Tobacco Retail Over Counter,937,Retail Sales of Tobacco and Flavored Tobacco Products,2411369,ISSUE,06/19/2015,06/29/2015,06/29/2015,N,08/11/2015,08/15/2017,08/10/2015,08/11/2015,AAC,10/13/2015,61,41.79940096,-87.591911394,"(41.79940096015173, -87.59191139391835)"
2404170-20150515,2404170,398557,1,"HYDE PARK EXPRESS, LLC",HYDE PARK EXPRESS,1525 E 53RD ST 400 4,CHICAGO,IL,60615,5,54,5-54,2,1010,Limited Business License,602,Administrative Commercial Office,2404170,ISSUE,05/15/2015,05/15/2015,05/15/2015,N,05/15/2015,06/15/2017,05/15/2015,05/15/2015,AAI,,61,41.799441872,-87.588098389,"(41.79944187210379, -87.58809838930625)"
2404625-20150522,2404625,398719,1,"Integra Biomedical, LLC","Integra Biomedical, LLC",1525 E 53RD ST 10 1006,CHICAGO,IL,60615,5,,5-,,1010,Limited Business License,602,Administrative Commercial Office,2404625,ISSUE,,05/22/2015,05/22/2015,N,05/22/2015,06/15/2017,05/22/2015,05/22/2015,AAC,09/16/2015,61,41.799441872,-87.588098389,"(41.79944187210379, -87.58809838930625)"
2411109-20160321,2411109,399229,1,HP TACO STATION CO.,HP TACO STATION,5300 S DORCHESTER AVE 1ST,CHICAGO,IL,60615,5,55,5-55,2,1006,Retail Food Establishment,782,Sale of Food Prepared Onsite Without Dining Area,2411109,ISSUE,06/16/2015,03/11/2016,03/11/2016,N,03/21/2016,04/15/2018,03/18/2016,03/21/2016,AAI,,61,41.799456861,-87.591931711,"(41.79945686102498, -87.59193171135287)"
